listing_id,high,medium,low
6991260,0.035,0.17,0.795
7013932,0.075,0.31,0.615
7008890,0.185,0.365,0.45
6975948,0.115,0.28,0.605
7062620,0.045,0.245,0.71
7039903,0.025,0.21,0.765
6973572,0.145,0.43,0.425
7054397,0.175,0.345,0.48
7076747,0.05,0.255,0.695
7071005,0.035,0.18,0.785
6965619,0.035,0.13,0.835
7000179,0.01,0.24,0.75
7004058,0.025,0.14,0.835
6980962,0.165,0.405,0.43
7031949,0.0,0.04,0.96
7024145,0.02,0.13,0.85
6995941,0.025,0.125,0.85
7005632,0.015,0.2,0.785
7027647,0.035,0.215,0.75
7002616,0.13,0.325,0.545
7072508,0.2,0.33,0.47
6995981,0.095,0.415,0.49
6957410,0.02,0.105,0.875
6973704,0.015,0.075,0.91
6959749,0.025,0.135,0.84
7062338,0.04,0.16,0.8
6975214,0.02,0.14,0.84
6978527,0.03,0.22,0.75
6979803,0.005,0.105,0.89
6961344,0.17,0.435,0.395
7055032,0.01,0.07,0.92
6960981,0.02,0.095,0.885
7020806,0.03,0.21,0.76
6957058,0.035,0.25,0.715
7051622,0.01,0.1,0.89
6975329,0.015,0.055,0.93
7050681,0.025,0.18,0.795
6991589,0.1,0.32,0.58
7006397,0.005,0.095,0.9
6953282,0.06,0.225,0.715
6976416,0.175,0.38,0.445
6987217,0.095,0.38,0.525
7063885,0.08,0.355,0.565
7063265,0.09,0.28,0.63
7022939,0.015,0.11,0.875
7022605,0.17,0.32,0.51
6975244,0.005,0.035,0.96
6992678,0.165,0.28,0.555
6998913,0.005,0.045,0.95
7053025,0.27,0.315,0.415
7017316,0.045,0.255,0.7
7043738,0.095,0.44,0.465
7002786,0.03,0.145,0.825
7046512,0.01,0.075,0.915
7073017,0.015,0.17,0.815
6956086,0.03,0.155,0.815
7042446,0.025,0.105,0.87
7022515,0.03,0.2,0.77
6968764,0.1,0.475,0.425
7005777,0.03,0.08,0.89
7082028,0.085,0.215,0.7
6995520,0.125,0.29,0.585
7026005,0.035,0.14,0.825
7009771,0.0,0.05,0.95
7031059,0.025,0.06,0.915
7044699,0.03,0.13,0.84
7014198,0.26,0.38,0.36
6981181,0.18,0.415,0.405
7047615,0.03,0.135,0.835
7025169,0.03,0.175,0.795
7003389,0.115,0.315,0.57
7040877,0.205,0.305,0.49
7054488,0.115,0.33,0.555
6953352,0.065,0.3,0.635
7019786,0.02,0.295,0.685
7070790,0.125,0.32,0.555
7027117,0.02,0.095,0.885
7078895,0.02,0.105,0.875
7026432,0.16,0.355,0.485
7081164,0.01,0.19,0.8
7056815,0.07,0.255,0.675
6975238,0.05,0.22,0.73
7064927,0.0,0.035,0.965
6977302,0.12,0.235,0.645
7007114,0.165,0.41,0.425
7063678,0.23,0.315,0.455
7057135,0.03,0.145,0.825
6999069,0.12,0.225,0.655
7012085,0.07,0.265,0.665
6966398,0.01,0.05,0.94
7007844,0.135,0.28,0.585
6969358,0.115,0.365,0.52
7016521,0.16,0.475,0.365
7049130,0.17,0.3,0.53
7054369,0.02,0.17,0.81
7004084,0.015,0.065,0.92
7045856,0.075,0.215,0.71
7019224,0.11,0.2,0.69
7036475,0.09,0.255,0.655
6976640,0.095,0.245,0.66
7054902,0.045,0.165,0.79
7009760,0.07,0.395,0.535
7050606,0.1,0.415,0.485
7076538,0.12,0.25,0.63
6997564,0.04,0.18,0.78
6987613,0.06,0.165,0.775
7080605,0.105,0.38,0.515
7015617,0.01,0.095,0.895
6976803,0.075,0.315,0.61
6985280,0.14,0.335,0.525
7010782,0.01,0.12,0.87
7049683,0.01,0.25,0.74
7003317,0.09,0.275,0.635
7053183,0.055,0.15,0.795
7068510,0.0,0.08,0.92
6989797,0.005,0.08,0.915
7007048,0.005,0.065,0.93
7050182,0.135,0.41,0.455
7002594,0.05,0.325,0.625
7059164,0.045,0.305,0.65
6993279,0.005,0.05,0.945
7001602,0.065,0.225,0.71
6959813,0.085,0.3,0.615
7053852,0.195,0.39,0.415
7028050,0.075,0.225,0.7
6986412,0.065,0.335,0.6
7007250,0.09,0.325,0.585
7018625,0.025,0.24,0.735
7022168,0.015,0.155,0.83
7005266,0.105,0.385,0.51
7083359,0.13,0.26,0.61
7007358,0.085,0.27,0.645
7040035,0.025,0.175,0.8
6981431,0.07,0.225,0.705
7060063,0.13,0.38,0.49
6991367,0.055,0.34,0.605
7007584,0.075,0.3,0.625
7036653,0.015,0.055,0.93
7003310,0.06,0.42,0.52
7007603,0.31,0.28,0.41
7036709,0.005,0.015,0.98
6959421,0.05,0.395,0.555
7046266,0.025,0.195,0.78
6998185,0.0,0.025,0.975
7013711,0.02,0.075,0.905
6973691,0.02,0.145,0.835
7042604,0.245,0.425,0.33
7082261,0.03,0.24,0.73
7020025,0.245,0.315,0.44
7008564,0.005,0.03,0.965
7065994,0.025,0.14,0.835
7002196,0.15,0.405,0.445
6993746,0.16,0.415,0.425
7041622,0.06,0.175,0.765
6953526,0.185,0.38,0.435
7065097,0.1,0.265,0.635
6958827,0.1,0.395,0.505
6953247,0.08,0.325,0.595
7043717,0.04,0.265,0.695
7018848,0.095,0.435,0.47
7033483,0.25,0.36,0.39
6996343,0.195,0.335,0.47
6976446,0.09,0.35,0.56
7032292,0.035,0.065,0.9
7072090,0.055,0.2,0.745
7083968,0.165,0.45,0.385
6981239,0.325,0.305,0.37
7005834,0.09,0.245,0.665
6958376,0.04,0.2,0.76
7251888,0.03,0.16,0.81
7012012,0.04,0.26,0.7
6968130,0.085,0.435,0.48
7041856,0.18,0.405,0.415
6977718,0.095,0.33,0.575
6989020,0.025,0.13,0.845
7077981,0.04,0.135,0.825
7001309,0.1,0.36,0.54
7046049,0.065,0.25,0.685
7006532,0.2,0.325,0.475
7028338,0.0,0.055,0.945
7030377,0.16,0.42,0.42
6955280,0.1,0.32,0.58
6986622,0.02,0.19,0.79
7008254,0.05,0.2,0.75
7048119,0.04,0.27,0.69
7045165,0.035,0.17,0.795
6999218,0.025,0.09,0.885
7068964,0.025,0.12,0.855
7051289,0.09,0.24,0.67
6964800,0.035,0.19,0.775
6970655,0.01,0.185,0.805
6960434,0.07,0.37,0.56
7049690,0.09,0.335,0.575
6980510,0.05,0.15,0.8
7030061,0.03,0.125,0.845
7080864,0.015,0.115,0.87
6971455,0.0,0.085,0.915
6999461,0.17,0.37,0.46
6966932,0.085,0.325,0.59
6995540,0.11,0.375,0.515
6957726,0.065,0.255,0.68
7078598,0.14,0.355,0.505
6962522,0.08,0.425,0.495
7071204,0.035,0.175,0.79
7015147,0.04,0.14,0.82
6990785,0.01,0.19,0.8
7000323,0.03,0.145,0.825
7034961,0.35,0.41,0.24
7051059,0.05,0.295,0.655
7008878,0.065,0.27,0.665
7071785,0.09,0.285,0.625
7033304,0.025,0.06,0.915
6974605,0.055,0.155,0.79
7065117,0.09,0.37,0.54
6989875,0.1,0.375,0.525
6984965,0.0,0.085,0.915
7059217,0.035,0.385,0.58
7006316,0.08,0.305,0.615
6999248,0.03,0.15,0.82
7010847,0.015,0.24,0.745
6959055,0.17,0.33,0.5
7009154,0.02,0.12,0.86
6961694,0.115,0.345,0.54
7051762,0.06,0.195,0.745
7081812,0.09,0.25,0.66
6968166,0.085,0.42,0.495
6977441,0.03,0.125,0.845
7084108,0.195,0.35,0.455
7038565,0.195,0.37,0.435
7016694,0.03,0.14,0.83
7064009,0.0,0.075,0.925
6964094,0.14,0.38,0.48
7019503,0.3,0.29,0.41
7074340,0.02,0.165,0.815
6996033,0.115,0.335,0.55
7081826,0.075,0.245,0.68
7050479,0.03,0.13,0.84
7028156,0.05,0.255,0.695
7013870,0.23,0.46,0.31
7016104,0.005,0.23,0.765
6964472,0.03,0.125,0.845
6983720,0.05,0.255,0.695
6955985,0.045,0.17,0.785
6970767,0.08,0.255,0.665
7020871,0.11,0.305,0.585
7036616,0.015,0.065,0.92
7029820,0.055,0.26,0.685
6970127,0.0,0.05,0.95
6974001,0.06,0.26,0.68
7074662,0.045,0.17,0.785
7080258,0.055,0.215,0.73
7076734,0.14,0.36,0.5
7002105,0.06,0.145,0.795
7001362,0.07,0.235,0.695
7060771,0.0,0.015,0.985
7080407,0.145,0.4,0.455
7004632,0.07,0.3,0.63
7041736,0.05,0.23,0.72
7063026,0.095,0.39,0.515
6990337,0.005,0.02,0.975
6984306,0.13,0.315,0.555
7027944,0.055,0.345,0.6
7058054,0.135,0.405,0.46
7010467,0.145,0.38,0.475
6989515,0.005,0.195,0.8
6969384,0.095,0.435,0.47
7062048,0.06,0.21,0.73
6955493,0.02,0.16,0.82
7067489,0.19,0.26,0.55
7045288,0.125,0.4,0.475
7008937,0.015,0.1,0.885
7021228,0.1,0.36,0.54
7080178,0.08,0.335,0.585
6980393,0.05,0.3,0.65
7026973,0.095,0.3,0.605
6966859,0.19,0.415,0.395
7075482,0.05,0.21,0.74
7036455,0.0,0.01,0.99
6987847,0.025,0.11,0.865
6974243,0.03,0.245,0.725
7012590,0.025,0.125,0.85
6992902,0.05,0.175,0.775
7003295,0.085,0.35,0.565
7064380,0.015,0.1,0.885
7000681,0.04,0.165,0.795
7061523,0.01,0.07,0.92
7034236,0.04,0.21,0.75
6995562,0.0,0.085,0.915
6969866,0.065,0.265,0.67
7037124,0.05,0.225,0.725
7054505,0.055,0.355,0.59
7029725,0.15,0.34,0.51
7047878,0.005,0.035,0.96
7041003,0.06,0.345,0.595
6987016,0.025,0.17,0.805
7030149,0.125,0.225,0.65
7052516,0.07,0.22,0.71
7030913,0.025,0.13,0.845
7020483,0.015,0.24,0.745
6976178,0.11,0.435,0.455
6974650,0.02,0.18,0.8
7028383,0.005,0.065,0.93
7002843,0.19,0.425,0.385
6958265,0.025,0.135,0.84
6961106,0.025,0.18,0.795
6996496,0.105,0.345,0.55
6961851,0.13,0.375,0.495
7006875,0.085,0.375,0.54
6954548,0.02,0.23,0.75
7038443,0.1,0.26,0.64
6996997,0.01,0.155,0.835
7196176,0.09,0.335,0.575
7025186,0.02,0.14,0.84
6996258,0.305,0.29,0.405
7068355,0.03,0.205,0.765
7008104,0.08,0.28,0.64
7001074,0.18,0.375,0.445
6979470,0.03,0.3,0.67
7069787,0.105,0.415,0.48
7038307,0.01,0.06,0.93
6975972,0.09,0.4,0.51
7041229,0.115,0.385,0.5
6956590,0.03,0.22,0.75
7028565,0.075,0.245,0.68
7060877,0.05,0.24,0.71
7004947,0.125,0.39,0.485
7040245,0.015,0.085,0.9
7030536,0.16,0.375,0.465
6998026,0.16,0.41,0.43
6962995,0.085,0.35,0.565
6983895,0.015,0.105,0.88
6990570,0.075,0.21,0.715
7072480,0.225,0.275,0.5
6958715,0.03,0.145,0.825
7020225,0.01,0.24,0.75
6976668,0.05,0.195,0.755
7043587,0.095,0.425,0.48
7051120,0.105,0.24,0.655
7084010,0.03,0.115,0.855
7025788,0.025,0.12,0.855
7064966,0.075,0.21,0.715
7045548,0.125,0.36,0.515
6956565,0.035,0.165,0.8
7008128,0.055,0.19,0.755
7064237,0.075,0.33,0.595
7012122,0.05,0.325,0.625
6966578,0.195,0.35,0.455
7051300,0.025,0.13,0.845
7078419,0.025,0.15,0.825
6970048,0.05,0.35,0.6
7039849,0.005,0.11,0.885
6975806,0.01,0.11,0.88
6979723,0.275,0.345,0.38
6969604,0.05,0.345,0.605
6961769,0.07,0.22,0.71
6974597,0.01,0.14,0.85
7023436,0.07,0.17,0.76
6994362,0.135,0.395,0.47
7007517,0.015,0.12,0.865
7029482,0.175,0.37,0.455
7080195,0.12,0.305,0.575
6978443,0.025,0.145,0.83
6993742,0.005,0.085,0.91
6999072,0.04,0.205,0.755
7043243,0.16,0.305,0.535
7002077,0.075,0.265,0.66
6995664,0.27,0.33,0.4
7066229,0.015,0.075,0.91
6978859,0.06,0.28,0.66
6962152,0.105,0.425,0.47
6998545,0.125,0.345,0.53
7054087,0.015,0.075,0.91
7008282,0.085,0.325,0.59
7084293,0.0,0.115,0.885
7064832,0.215,0.31,0.475
6987951,0.115,0.29,0.595
6974942,0.06,0.2,0.74
6970630,0.035,0.115,0.85
6973906,0.025,0.08,0.895
6960650,0.03,0.085,0.885
7024814,0.0,0.015,0.985
7079404,0.03,0.235,0.735
6985346,0.05,0.33,0.62
7071445,0.03,0.155,0.815
7070112,0.09,0.25,0.66
7028513,0.11,0.255,0.635
7000772,0.32,0.345,0.335
6981544,0.085,0.215,0.7
7045140,0.0,0.02,0.98
6998569,0.14,0.365,0.495
7060582,0.03,0.125,0.845
7007910,0.105,0.36,0.535
7000824,0.19,0.335,0.475
7022138,0.095,0.45,0.455
7038281,0.235,0.34,0.425
6981058,0.1,0.265,0.635
7044210,0.035,0.15,0.815
6974129,0.01,0.205,0.785
7069870,0.105,0.435,0.46
7043468,0.025,0.165,0.81
7016869,0.08,0.26,0.66
6979969,0.345,0.285,0.37
7012840,0.03,0.13,0.84
7007589,0.21,0.43,0.36
6958730,0.15,0.38,0.47
7056659,0.005,0.035,0.96
7039571,0.075,0.41,0.515
7019856,0.01,0.095,0.895
7034113,0.0,0.05,0.95
6977521,0.035,0.35,0.615
7058453,0.03,0.13,0.84
7075247,0.03,0.18,0.79
7048079,0.08,0.275,0.645
7061581,0.015,0.13,0.855
6956143,0.17,0.4,0.43
6962589,0.16,0.47,0.37
6954369,0.045,0.23,0.725
7008196,0.05,0.285,0.665
7076466,0.16,0.435,0.405
6984209,0.01,0.145,0.845
7001568,0.04,0.1,0.86
6958264,0.01,0.14,0.85
7039633,0.035,0.125,0.84
6994110,0.05,0.175,0.775
7058931,0.035,0.13,0.835
7057797,0.055,0.22,0.725
6993752,0.025,0.31,0.665
6991955,0.115,0.405,0.48
7043514,0.05,0.185,0.765
6980726,0.03,0.095,0.875
6972977,0.165,0.315,0.52
6963902,0.075,0.185,0.74
6991013,0.05,0.145,0.805
7031626,0.14,0.335,0.525
6995660,0.075,0.235,0.69
7001352,0.095,0.34,0.565
6996847,0.095,0.41,0.495
7026026,0.195,0.41,0.395
7012728,0.145,0.29,0.565
7073833,0.095,0.29,0.615
7031115,0.02,0.245,0.735
6956224,0.065,0.27,0.665
6996131,0.155,0.425,0.42
6987966,0.04,0.145,0.815
6971914,0.165,0.365,0.47
7065957,0.22,0.4,0.38
6993382,0.025,0.07,0.905
7016385,0.145,0.345,0.51
6987091,0.09,0.41,0.5
6964204,0.055,0.225,0.72
7013664,0.03,0.09,0.88
6994965,0.07,0.465,0.465
7037715,0.075,0.415,0.51
6958468,0.1,0.35,0.55
6988005,0.13,0.29,0.58
7023198,0.005,0.035,0.96
6954095,0.1,0.45,0.45
7007492,0.105,0.47,0.425
7054268,0.005,0.045,0.95
7023365,0.01,0.085,0.905
7050149,0.055,0.18,0.765
6969658,0.095,0.385,0.52
6985556,0.09,0.37,0.54
6991047,0.145,0.41,0.445
7015779,0.065,0.24,0.695
7036834,0.02,0.165,0.815
6996430,0.16,0.375,0.465
7037609,0.045,0.185,0.77
6994268,0.035,0.23,0.735
7071956,0.05,0.215,0.735
6983666,0.095,0.275,0.63
7067415,0.145,0.345,0.51
7069190,0.08,0.31,0.61
7080100,0.08,0.38,0.54
7039151,0.005,0.035,0.96
7016293,0.06,0.195,0.745
7001868,0.08,0.27,0.65
6990002,0.015,0.24,0.745
6985343,0.155,0.42,0.425
6954926,0.12,0.36,0.52
7062478,0.01,0.115,0.875
7069285,0.03,0.14,0.83
7395143,0.05,0.19,0.76
6968932,0.005,0.07,0.925
6964902,0.08,0.37,0.55
7025941,0.01,0.1,0.89
7083666,0.035,0.185,0.78
6959311,0.04,0.165,0.795
7049981,0.045,0.195,0.76
7010591,0.0,0.025,0.975
6991027,0.035,0.245,0.72
7005343,0.02,0.195,0.785
6972430,0.165,0.32,0.515
7014378,0.165,0.425,0.41
7028011,0.08,0.44,0.48
7062719,0.315,0.275,0.41
7027994,0.02,0.195,0.785
7009720,0.0,0.025,0.975
6981488,0.015,0.115,0.87
6983613,0.07,0.31,0.62
7018952,0.085,0.355,0.56
7033091,0.05,0.355,0.595
6978506,0.305,0.285,0.41
6962006,0.055,0.33,0.615
7061496,0.015,0.125,0.86
7049480,0.05,0.25,0.7
7042073,0.05,0.165,0.785
6966838,0.09,0.33,0.58
6952141,0.005,0.085,0.91
7032940,0.0,0.025,0.975
7034583,0.11,0.27,0.62
7059903,0.025,0.1,0.875
6975030,0.14,0.375,0.485
7081515,0.07,0.325,0.605
6954818,0.01,0.095,0.895
6958472,0.035,0.31,0.655
6976315,0.11,0.35,0.54
6975028,0.085,0.37,0.545
6978817,0.02,0.13,0.85
6972326,0.05,0.26,0.69
7024374,0.04,0.22,0.74
6954719,0.095,0.245,0.66
7000357,0.1,0.34,0.56
6988063,0.03,0.17,0.8
7044243,0.07,0.245,0.685
6973352,0.01,0.055,0.935
7004409,0.025,0.085,0.89
7056402,0.045,0.23,0.725
7037736,0.055,0.2,0.745
7032643,0.015,0.11,0.875
7031345,0.16,0.405,0.435
6984077,0.03,0.115,0.855
7027303,0.005,0.085,0.91
6976100,0.18,0.445,0.375
7021672,0.01,0.1,0.89
6980764,0.03,0.185,0.785
6973462,0.01,0.035,0.955
7038878,0.01,0.105,0.885
7002463,0.015,0.16,0.825
6991553,0.155,0.39,0.455
7047199,0.095,0.365,0.54
7067777,0.06,0.185,0.755
7070132,0.105,0.215,0.68
7043470,0.035,0.075,0.89
7002000,0.1,0.385,0.515
6992705,0.01,0.065,0.925
7032543,0.03,0.165,0.805
6962687,0.12,0.44,0.44
7014532,0.015,0.15,0.835
7016545,0.17,0.44,0.39
7065567,0.025,0.16,0.815
7034672,0.06,0.215,0.725
7055822,0.015,0.28,0.705
7006615,0.25,0.425,0.325
6993298,0.1,0.385,0.515
7021247,0.055,0.27,0.675
7057283,0.24,0.29,0.47
7026772,0.205,0.395,0.4
7070031,0.325,0.325,0.35
7036643,0.015,0.105,0.88
6966830,0.075,0.325,0.6
6991149,0.09,0.28,0.63
7005701,0.165,0.385,0.45
6975150,0.01,0.1,0.89
7032965,0.04,0.145,0.815
6967996,0.07,0.34,0.59
6952210,0.02,0.1,0.88
6959667,0.0,0.16,0.84
7050293,0.185,0.415,0.4
7021863,0.005,0.165,0.83
7007796,0.17,0.44,0.39
6966090,0.085,0.315,0.6
6984018,0.025,0.09,0.885
7080499,0.05,0.25,0.7
7071097,0.02,0.16,0.82
7002670,0.025,0.11,0.865
6958392,0.075,0.35,0.575
7082767,0.04,0.195,0.765
6966458,0.06,0.255,0.685
7021241,0.09,0.275,0.635
6971116,0.035,0.12,0.845
7035203,0.025,0.12,0.855
6969562,0.065,0.26,0.675
6993582,0.025,0.13,0.845
6986702,0.2,0.45,0.35
7036784,0.165,0.335,0.5
7058321,0.05,0.35,0.6
6995987,0.02,0.22,0.76
7057900,0.095,0.425,0.48
6984636,0.085,0.33,0.585
7066706,0.01,0.065,0.925
6969970,0.09,0.285,0.625
7050273,0.08,0.405,0.515
7053201,0.025,0.055,0.92
7046454,0.26,0.32,0.42
6954557,0.02,0.205,0.775
7047789,0.05,0.24,0.71
7011555,0.0,0.04,0.96
6990367,0.22,0.305,0.475
7015006,0.125,0.31,0.565
7025656,0.065,0.265,0.67
6955679,0.025,0.125,0.85
7028411,0.155,0.415,0.43
6988133,0.015,0.07,0.915
7008237,0.08,0.325,0.595
6964764,0.07,0.2,0.73
6986755,0.18,0.3,0.52
6970201,0.19,0.465,0.345
6966264,0.02,0.105,0.875
7011585,0.085,0.26,0.655
6961505,0.045,0.13,0.825
6961700,0.07,0.22,0.71
6973666,0.055,0.21,0.735
7031985,0.03,0.135,0.835
6956677,0.02,0.225,0.755
7026956,0.17,0.31,0.52
7018769,0.085,0.435,0.48
7014489,0.16,0.375,0.465
6994691,0.04,0.22,0.74
7006473,0.04,0.21,0.75
6982563,0.255,0.435,0.31
7081929,0.055,0.305,0.64
7082171,0.065,0.285,0.65
6966161,0.01,0.1,0.89
7028687,0.065,0.315,0.62
7075422,0.18,0.33,0.49
6966072,0.13,0.375,0.495
6969323,0.04,0.11,0.85
7272889,0.185,0.37,0.445
7036529,0.055,0.33,0.615
6991102,0.095,0.385,0.52
6988212,0.03,0.25,0.72
6955737,0.015,0.255,0.73
7058347,0.12,0.415,0.465
6972739,0.275,0.335,0.39
7011499,0.125,0.42,0.455
6962479,0.04,0.19,0.77
7045295,0.065,0.2,0.735
6969702,0.055,0.335,0.61
7008497,0.1,0.245,0.655
6994306,0.045,0.175,0.78
7040012,0.035,0.235,0.73
7020403,0.265,0.36,0.375
7051650,0.015,0.095,0.89
7073558,0.175,0.315,0.51
6978521,0.105,0.245,0.65
7053103,0.0,0.06,0.94
7022511,0.0,0.01,0.99
7033130,0.07,0.325,0.605
7037051,0.01,0.09,0.9
6962396,0.03,0.16,0.81
7028761,0.16,0.405,0.435
7042064,0.08,0.425,0.495
6997599,0.24,0.33,0.43
7030424,0.05,0.335,0.615
6994586,0.05,0.21,0.74
6997547,0.02,0.17,0.81
6976285,0.09,0.33,0.58
7015369,0.065,0.3,0.635
6954042,0.29,0.39,0.32
7022808,0.035,0.16,0.805
6955636,0.075,0.21,0.715
6987067,0.035,0.185,0.78
7046528,0.02,0.13,0.85
6969847,0.015,0.17,0.815
7018610,0.115,0.235,0.65
6991264,0.045,0.16,0.795
7013940,0.0,0.015,0.985
6976015,0.08,0.28,0.64
7050411,0.08,0.35,0.57
7084474,0.255,0.365,0.38
6983695,0.085,0.325,0.59
6975003,0.06,0.255,0.685
6958955,0.055,0.305,0.64
7028620,0.125,0.295,0.58
7045267,0.025,0.195,0.78
6965433,0.09,0.385,0.525
7000060,0.005,0.025,0.97
7016027,0.08,0.325,0.595
7064441,0.035,0.15,0.815
7014369,0.085,0.28,0.635
7020419,0.015,0.1,0.885
7014333,0.24,0.3,0.46
7071692,0.14,0.47,0.39
7023911,0.14,0.35,0.51
7007185,0.0,0.09,0.91
7066899,0.075,0.32,0.605
7037955,0.3,0.315,0.385
7066973,0.055,0.31,0.635
7032512,0.07,0.295,0.635
6970024,0.085,0.235,0.68
7073473,0.095,0.465,0.44
7023835,0.04,0.235,0.725
7079460,0.0,0.04,0.96
7067105,0.08,0.285,0.635
7084439,0.08,0.44,0.48
6987133,0.085,0.305,0.61
7032199,0.055,0.265,0.68
6979154,0.215,0.365,0.42
6956524,0.075,0.345,0.58
7051703,0.03,0.215,0.755
6972894,0.18,0.55,0.27
6975173,0.33,0.265,0.405
7019535,0.205,0.365,0.43
7043699,0.025,0.11,0.865
7003239,0.095,0.445,0.46
7055109,0.04,0.135,0.825
7021776,0.07,0.375,0.555
7078186,0.005,0.13,0.865
7059000,0.01,0.085,0.905
7029055,0.235,0.385,0.38
7050196,0.06,0.14,0.8
6979086,0.135,0.305,0.56
6974550,0.075,0.365,0.56
6984643,0.005,0.01,0.985
7041921,0.105,0.25,0.645
7060646,0.01,0.155,0.835
6961849,0.085,0.24,0.675
7003535,0.155,0.37,0.475
6975745,0.085,0.41,0.505
6981327,0.115,0.23,0.655
6989535,0.32,0.39,0.29
7079196,0.095,0.405,0.5
7050324,0.035,0.2,0.765
7013420,0.01,0.04,0.95
7080684,0.245,0.315,0.44
7074115,0.0,0.02,0.98
7008813,0.14,0.29,0.57
6975494,0.04,0.275,0.685
6979180,0.01,0.115,0.875
6959936,0.035,0.14,0.825
7080603,0.065,0.295,0.64
7034002,0.065,0.24,0.695
6989005,0.085,0.305,0.61
6982695,0.01,0.09,0.9
7051298,0.015,0.13,0.855
7064095,0.01,0.065,0.925
7050099,0.18,0.355,0.465
7036261,0.01,0.04,0.95
6993353,0.15,0.22,0.63
6985703,0.07,0.28,0.65
7050572,0.06,0.245,0.695
6959136,0.14,0.415,0.445
6971947,0.1,0.395,0.505
6978379,0.15,0.425,0.425
7031263,0.0,0.21,0.79
6972636,0.02,0.31,0.67
6996328,0.035,0.14,0.825
7009999,0.105,0.32,0.575
7054901,0.05,0.135,0.815
7071904,0.055,0.335,0.61
7012961,0.085,0.43,0.485
7036690,0.03,0.205,0.765
6957822,0.225,0.365,0.41
7030271,0.03,0.13,0.84
7044190,0.04,0.145,0.815
7043684,0.18,0.305,0.515
7025736,0.04,0.265,0.695
7024136,0.015,0.085,0.9
6954254,0.21,0.355,0.435
6952202,0.025,0.125,0.85
7076153,0.005,0.045,0.95
7005684,0.015,0.185,0.8
7025044,0.18,0.37,0.45
6957334,0.02,0.115,0.865
7060681,0.05,0.225,0.725
7028542,0.0,0.13,0.87
7064994,0.065,0.135,0.8
7029573,0.03,0.175,0.795
7052575,0.13,0.375,0.495
7016239,0.175,0.31,0.515
7079398,0.055,0.175,0.77
7022244,0.02,0.08,0.9
6996880,0.04,0.11,0.85
7044064,0.05,0.305,0.645
6996054,0.005,0.035,0.96
7066777,0.01,0.09,0.9
7076602,0.01,0.075,0.915
7080626,0.195,0.455,0.35
6970952,0.165,0.355,0.48
7073784,0.17,0.395,0.435
7002575,0.02,0.24,0.74
7030821,0.02,0.215,0.765
6994015,0.015,0.13,0.855
7080885,0.015,0.11,0.875
6961577,0.095,0.315,0.59
6983425,0.055,0.23,0.715
6962630,0.0,0.09,0.91
7076259,0.03,0.14,0.83
7069803,0.165,0.345,0.49
7033945,0.12,0.245,0.635
7034333,0.08,0.215,0.705
7015950,0.125,0.41,0.465
7068858,0.005,0.08,0.915
7039441,0.165,0.365,0.47
7061809,0.105,0.34,0.555
7003691,0.04,0.225,0.735
6994549,0.115,0.305,0.58
7062039,0.05,0.225,0.725
7052283,0.015,0.155,0.83
6998268,0.08,0.255,0.665
6993270,0.105,0.295,0.6
7044934,0.11,0.255,0.635
7034157,0.035,0.14,0.825
7017548,0.02,0.06,0.92
7031438,0.01,0.175,0.815
7032550,0.04,0.265,0.695
7063429,0.08,0.2,0.72
6978977,0.18,0.405,0.415
6954611,0.04,0.21,0.75
6983690,0.035,0.225,0.74
6968392,0.05,0.3,0.65
6952086,0.015,0.19,0.795
7021879,0.07,0.255,0.675
7031204,0.05,0.195,0.755
6987734,0.16,0.345,0.495
6989658,0.0,0.09,0.91
7081093,0.04,0.12,0.84
7060557,0.04,0.155,0.805
7044986,0.175,0.285,0.54
7024773,0.03,0.13,0.84
7036054,0.06,0.27,0.67
6973359,0.02,0.11,0.87
7040642,0.015,0.125,0.86
6985904,0.155,0.305,0.54
6992132,0.09,0.335,0.575
7036045,0.135,0.38,0.485
7080645,0.19,0.41,0.4
7060865,0.01,0.085,0.905
6987033,0.045,0.155,0.8
7055184,0.015,0.105,0.88
6966899,0.12,0.425,0.455
7059292,0.03,0.125,0.845
7087110,0.195,0.3,0.505
7081082,0.205,0.4,0.395
6965030,0.075,0.19,0.735
6987980,0.0,0.095,0.905
7079129,0.29,0.33,0.38
6999820,0.06,0.245,0.695
6973406,0.0,0.055,0.945
7033479,0.1,0.46,0.44
7055837,0.115,0.39,0.495
7010416,0.025,0.125,0.85
7073244,0.21,0.38,0.41
7031996,0.025,0.15,0.825
6971008,0.075,0.26,0.665
7037314,0.025,0.195,0.78
7068143,0.005,0.055,0.94
6978625,0.145,0.35,0.505
7031899,0.135,0.375,0.49
7073781,0.005,0.08,0.915
7024074,0.14,0.38,0.48
7039593,0.015,0.12,0.865
7014620,0.18,0.36,0.46
6957093,0.295,0.285,0.42
7033853,0.285,0.275,0.44
7018896,0.045,0.25,0.705
7031052,0.13,0.345,0.525
7031025,0.18,0.365,0.455
6953538,0.01,0.115,0.875
7079208,0.065,0.405,0.53
6997330,0.045,0.225,0.73
7009365,0.025,0.1,0.875
6963587,0.275,0.34,0.385
7021646,0.09,0.325,0.585
7076256,0.045,0.16,0.795
7078144,0.03,0.375,0.595
7028434,0.175,0.35,0.475
6958308,0.0,0.16,0.84
7045486,0.065,0.18,0.755
7033953,0.06,0.22,0.72
7020775,0.115,0.29,0.595
7001104,0.06,0.265,0.675
7027582,0.04,0.17,0.79
